name,latitude,longitude,state,artcc,type,updated
ALOCK,42.59008611111111,-93.42873055555556,IOWA,ZMP,RP,FOD*VORTAC*084.59/38.40
ALTUW,46.24826111111111,-94.22974166666667,MINNESOTA,ZMP,WP,11/02/1998
ALVUS,46.363883333333334,-84.21671388888889,MICHIGAN,ZMP,RP,SSM*VOR/DME*129.34/5.00
AMABE,42.202275,-94.98708611111111,IOWA,ZMP,RNAV,09/11/2012
AMARE,46.97468055555556,-95.16476111111112,MINNESOTA,ZMP,RP,PKD*VOR/DME*316.00/6.00
AMAXE,48.582213888888894,-101.645925,NORTH DAKOTA,ZMP,RP,MIB*TACAN*302.00/15.00
AMDEE,45.79644166666667,-84.64062222222223,MICHIGAN,ZMP,RP,PLN*VORTAC*011.66/10.00
AMDIZ,42.19711944444444,-98.01324444444444,NEBRASKA,ZMP,RNAV,09/28/2009
AMENY,41.66146388888889,-99.00038888888889,NEBRASKA,ZMP,RNAV,03/10/2009
AMIDE,44.51466944444444,-87.82698333333333,WISCONSIN,ZMP,RNAV,08/25/2009
AMIFA,40.04550555555555,-97.41181111111112,NEBRASKA,ZMP,RNAV,11/20/2017
AMILE,45.691113888888886,-85.421825,MICHIGAN,ZMP,RNAV,06/12/2008
AMILY,44.134233333333334,-94.68021944444445,MINNESOTA,ZMP,RNAV,04/20/2001
AMIRE,48.29380555555555,-101.03866944444444,NORTH DAKOTA,ZMP,RP,MIB*TACAN*109.00/15.00
AMIVY,41.55948333333333,-97.94471111111112,NEBRASKA,ZMP,RNAV,07/07/2008
AMLIY,46.767649999999996,-92.24913055555555,MINNESOTA,ZMP,RNAV,04/08/2010
AMMAJ,45.320972222222224,-97.68094444444445,SOUTH DAKOTA,ZMP,RP,ATY*VORTAC*303.01/30.72
AMMBR,45.43013611111111,-93.70085555555556,MINNESOTA,ZMP,RP,GEP*VORTAC*315.00/22.00
AMOSE,40.84487777777778,-81.779075,OHIO,ZMP,RP,BSV*VOR/DME*295.67/17.00
AMOXE,41.437574999999995,-93.64858055555557,IOWA,ZMP,WP,10/11/1995
AMSIW,44.24539722222222,-100.52839722222222,SOUTH DAKOTA,ZMP,RNAV,06/28/2007
AMTAH,41.89756666666667,-98.167375,NEBRASKA,ZMP,RNAV,07/10/2008
AMUJO,46.89679722222222,-98.6356138888889,NORTH DAKOTA,ZMP,RP,JMS*VOR/DME*136.64/2.80
AMUKY,41.37277777777778,-95.95674444444445,NEBRASKA,ZMP,RNAV,08/09/2012
AMYOK,44.33456666666667,-99.98236111111112,SOUTH DAKOTA,ZMP,RNAV,07/02/2007
ANAPE,48.73143888888889,-94.62327222222221,MINNESOTA,ZMP,RP,BDE*VOR/DME*305.22/0.82
ANATE,47.091613888888894,-91.62971388888889,MINNESOTA,ZMP,RNAV,05/08/2011
ANDDE,44.97502222222222,-92.68337777777778,WISCONSIN,ZMP,RP,GEP*VORTAC*103.00/31.07
ANDOE,46.837833333333336,-92.05407222222222,MINNESOTA,ZMP,RP,JUD*LS*E CRS
ANDRS,40.20782777777778,-96.75278055555556,NEBRASKA,ZMP,RNAV,05/23/2011
ANEPE,44.68331388888889,-88.13398055555557,WISCONSIN,ZMP,RNAV,11/28/2006
ANEWA,41.61168333333333,-83.60579444444444,OHIO,ZMP,RP,CRL*VOR/DME*197.30/27.00
ANEYU,49.02231111111111,-95.88778055555557,,ZMP,RNAV,06/28/2007
ANFEY,44.15884166666667,-94.01009166666667,MINNESOTA,ZMP,WP,11/02/1998
ANGIW,45.90848888888889,-89.609275,WISCONSIN,ZMP,RNAV,10/27/2009
ANILE,44.889652777777776,-92.01192222222222,WISCONSIN,ZMP,RNAV,06/26/2007
