name,latitude,longitude,state,artcc,type,updated
DEKKA,18.22723333333333,-66.65175555555557,PUERTO RICO,ZSU,MR,SJU*VORTAC*259.00/40.00
DENGE,17.824277777777777,-65.85147222222221,PUERTO RICO,ZSU,MR,SJU*VORTAC*179.00/38.00
DONKE,18.61127777777778,-66.07500833333333,PUERTO RICO,ZSU,RP,SJU*VORTAC*344.71/11.00
DOSAO,18.559752777777778,-67.04917777777777,PUERTO RICO,ZSU,RP,BQN*VORTAC*052.42/5.00
DRADO,18.468277777777775,-66.41239166666668,PUERTO RICO,ZSU,WP,11/02/1998
DRINK,18.507702777777777,-65.03286944444444,VIRGIN ISLANDS,ZSU,RP,SJU*VORTAC*097.00/54.68
DROUN,18.359619444444444,-67.28618888888889,PUERTO RICO,ZSU,WP,11/02/1998
HAKVO,17.850933333333334,-65.25642222222223,OFFSHORE ATLANTIC,ZSU,RP,COY*VOR/DME*292.43/32.57
HAMAR,18.55923611111111,-65.62032777777777,OFFSHORE ATLANTIC,ZSU,RNAV,07/09/2009
HAMIL,17.719675,-64.74156111111111,VIRGIN ISLANDS,ZSU,RP,COY*VOR/DME*259.33/2.50
HANCY,22.036886111111112,-66.17061944444445,OFFSHORE ATLANTIC,ZSU,RNAV,08/20/2009
HARDE,20.00638888888889,-68.81702777777777,PUERTO RICO,ZSU,RP,GTK*VORTAC*130.93/156.00
HASTO,18.366619444444446,-65.4999888888889,PUERTO RICO,ZSU,RNAV,02/21/2002
HENLI,16.91949166666667,-65.40874722222223,PUERTO RICO,ZSU,RP,03/21/1994
HIVOD,17.715166666666665,-64.66661944444445,VIRGIN ISLANDS,ZSU,RNAV,11/04/2008
HOMAG,18.1142,-65.58479444444444,PUERTO RICO,ZSU,RNAV,07/07/2003
HORIL,18.015733333333333,-66.63091666666666,PUERTO RICO,ZSU,RNAV,03/06/2006
HOVIP,18.00115,-66.53987222222221,PUERTO RICO,ZSU,RNAV,08/16/2006
CARBI,17.69981388888889,-64.81458333333333,VIRGIN ISLANDS,ZSU,WP,11/02/1998
CAVTU,18.122086111111113,-65.54992777777778,PUERTO RICO,ZSU,RNAV,01/16/2003
CETLO,18.39719722222222,-66.13865833333334,PUERTO RICO,ZSU,RNAV,SJU*VORTAC*262.00/9.00
CHAKA,18.372880555555557,-65.62952499999999,PUERTO RICO,ZSU,RP,SJU*VORTAC*113.00/21.00
CHEDR,22.046697222222225,-66.00961944444444,OFFSHORE ATLANTIC,ZSU,RNAV,08/20/2009
CHUMA,19.222258333333333,-68.39235555555557,OFFSHORE ATLANTIC,ZSU,RNAV,09/19/2016
CITPO,18.48860277777778,-67.14510833333334,PUERTO RICO,ZSU,RP,BQN*VORTAC*265.00/2.17
CLAYO,18.056997222222222,-66.444125,PUERTO RICO,ZSU,RP,SJU*VORTAC*239.20/34.86
CODRA,17.725688888888886,-64.56173333333334,VIRGIN ISLANDS,ZSU,RNAV,11/04/2008
CORAF,18.646638888888887,-66.38998333333333,PUERTO RICO,ZSU,RP,SJU*VORTAC*308.74/25.78
COVPI,17.675680555555555,-65.05555,VIRGIN ISLANDS,ZSU,CN,03/06/2006
CRSTL,16.298697222222224,-66.57811944444444,PUERTO RICO,ZSU,RP,06/08/2017
CRUPE,22.043088888888892,-66.06120833333333,PUERTO RICO,ZSU,RNAV,12/20/2009
CULEB,17.850880555555555,-66.44006111111112,PUERTO RICO,ZSU,RNAV,08/16/2006
CUMAD,18.43803611111111,-66.01460277777778,PUERTO RICO,ZSU,RP,SJU*VORTAC*262.00/1.51
CUREV,18.52436388888889,-67.03174444444444,PUERTO RICO,ZSU,RNAV,05/06/2013
CUVOP,18.01311388888889,-66.57852222222222,PUERTO RICO,ZSU,RNAV,03/22/2006
CWEJO,18.666666666666668,-64.83333333333333,PUERTO RICO,ZSU,RNAV,05/29/2012
VARNA,18.31727777777778,-66.31361666666666,PUERTO RICO,ZSU,RP,BQN*VORTAC*113.27
VCNTE,17.776091666666666,-66.35018055555555,PUERTO RICO,ZSU,RNAV,01/21/2015
VECUG,18.367730555555557,-66.18308055555556,PUERTO RICO,ZSU,RP,SJU*VORTAC*258.00/12.00
VEDAS,17.919344444444445,-65.58658055555556,PUERTO RICO,ZSU,RP,COY*VOR/DME*292.43/51.90
VERMO,20.126177777777777,-66.21522222222222,PUERTO RICO,ZSU,RP,BQN*VORTAC*037.36
VORCE,21.515597222222222,-65.88841666666667,OFFSHORE ATLANTIC,ZSU,RNAV,07/09/2009
OBIKE,19.341283333333333,-61.76716388888889,OFFSHORE ATLANTIC,ZSU,RNAV,08/20/2009
ODEZZ,18.439344444444444,-67.31265555555555,PUERTO RICO,ZSU,RNAV,08/07/2002
OGDAW,18.25876111111111,-65.6235111111111,PUERTO RICO,ZSU,RNAV,01/24/2001
OLGAH,17.820061111111112,-66.10477222222222,PUERTO RICO,ZSU,MR,NRR*TACAN*237.93/36.16
OMMAR,17.756611111111113,-66.474875,PUERTO RICO,ZSU,RNAV,01/21/2015
OPAUL,21.856597222222224,-63.84657777777778,OFFSHORE ATLANTIC,ZSU,RNAV,08/20/2009
ORAJO,18.429094444444445,-66.04178333333333,PUERTO RICO,ZSU,RP,SJU*VORTAC*262.00/3.15
OSSEL,18.131222222222224,-64.90719444444446,VIRGIN ISLANDS,ZSU,RP,STT*VOR/DME*163.45/15.00
ZABOR,21.390944444444443,-62.62623888888889,OFFSHORE ATLANTIC,ZSU,RNAV,04/10/2008
ZADAV,18.23366388888889,-67.50045555555556,PUERTO RICO,ZSU,RP,MAZ*VOR/DME*276.15/20.00
ZASPU,18.433625,-66.04353055555555,PUERTO RICO,ZSU,RP,CLA*LD*281.14/3.19
ZATOG,19.611933333333333,-66.27685555555556,OFFSHORE ATLANTIC,ZSU,RNAV,11/24/2008
ZIDUG,17.954633333333334,-65.29058888888889,OFFSHORE ATLANTIC,ZSU,RNAV,11/24/2008
ZNDER,17.69357777777778,-66.28730555555555,PUERTO RICO,ZSU,RNAV,11/24/2008
ZUGOD,18.356572222222223,-66.32110833333333,PUERTO RICO,ZSU,RNAV,11/24/2008
ZULRO,18.437816666666667,-66.0152638888889,PUERTO RICO,ZSU,RP,SJU*VORTAC*262.00/1.55
NAILL,18.593391666666665,-65.29704166666666,OFFSHORE ATLANTIC,ZSU,RNAV,07/09/2009
NEGON,16.621666666666666,-68.0,,ZSU,RP,02/27/2012
NIFEF,18.356261111111113,-65.48114722222222,PUERTO RICO,ZSU,RNAV,01/24/2001
NIIMO,18.479999999999997,-66.68995000000001,PUERTO RICO,ZSU,MR,SJU*VORTAC*281.00/40.00
NOMUE,18.257355555555556,-65.07011388888888,VIRGIN ISLANDS,ZSU,RP,COY*VOR/DME*336.00/37.72
WALNA,18.645466666666668,-66.01601666666667,PUERTO RICO,ZSU,RP,SJU*VORTAC*003.77/12.00
WATRS,21.887552777777778,-67.79223611111111,OFFSHORE ATLANTIC,ZSU,RP,PTA*VOR/DME*058.34/201.41
WESEN,18.370025000000002,-66.18408055555555,PUERTO RICO,ZSU,RP,SJU*VORTAC*258.71/12.00
WEXET,19.58738611111111,-66.50945,PUERTO RICO,ZSU,RNAV,11/24/2008
WEXIG,18.236341666666668,-67.23272777777778,PUERTO RICO,ZSU,RNAV,04/14/2011
WIGUM,17.992383333333333,-66.51918055555555,PUERTO RICO,ZSU,RP,MAZ*VOR/DME*123.51
WITRA,18.472316666666664,-67.20405277777778,PUERTO RICO,ZSU,RNAV,05/06/2013
WLFRD,17.861616666666666,-66.32727222222222,PUERTO RICO,ZSU,RNAV,01/21/2015
BAROE,22.059194444444444,-65.793025,OFFSHORE ATLANTIC,ZSU,RNAV,12/20/2009
BARVE,18.38081111111111,-66.18835277777778,PUERTO RICO,ZSU,RP,SJU*VORTAC*262.00/12.00
BAZRI,18.30751111111111,-65.55233888888888,PUERTO RICO,ZSU,RNAV,01/24/2001
BEANO,18.75985,-66.61956111111111,PUERTO RICO,ZSU,RP,BQN*VORTAC*070.59
BETIR,19.34312222222222,-68.60431944444444,PUERTO RICO,ZSU,RP,CDO*VOR/DME*055.86/81.34
BEWIK,17.870322222222224,-66.6608638888889,PUERTO RICO,ZSU,RP,MAZ*VOR/DME*139.40
BOCCA,18.475944444444444,-66.60239444444444,PUERTO RICO,ZSU,RP,SJU*VORTAC*284.00/35.00
BUKLE,18.37438888888889,-65.45453888888889,PUERTO RICO,ZSU,MW,11/01/2017
