name,latitude,longitude,state,artcc,type,updated
MAHXO,45.82805277777778,-119.26061944444444,OREGON,ZSE,CN,12/04/2014
MAJOZ,44.10440277777778,-123.21961944444445,OREGON,ZSE,CN,12/04/2014
MAJVI,41.77123611111111,-122.469325,CALIFORNIA,ZSE,CN,12/21/1999
MALAY,46.422774999999994,-122.7609138888889,WASHINGTON,ZSE,RP,AST*VOR/DME*052.00
MALBN,44.289541666666665,-123.07334722222222,OREGON,ZSE,RP,EUG*VORTAC*012.47/12.00
MALEE,47.32169444444445,-119.07776944444444,WASHINGTON,ZSE,RNAV,08/01/2008
MANKE,48.26925277777778,-122.58469444444444,WASHINGTON,ZSE,MR,NUW*TACAN*131.00/6.00
MANSN,43.39490833333333,-122.65811388888889,OREGON,ZSE,RP,EUG*VORTAC*130.39/50.00
MANTE,44.37787222222222,-122.27531388888889,OREGON,ZSE,RP,EUG*VORTAC*049.00/43.67
MARBK,41.77139444444445,-122.47035277777778,CALIFORNIA,ZSE,CN,03/06/2003
MARGO,45.929430555555555,-123.28736944444444,OREGON,ZSE,MR,CBU*TACAN*286.00/35.00
MARNR,48.038866666666664,-122.84990833333333,WASHINGTON,ZSE,RNAV,01/14/2013
MARRK,46.46188055555556,-119.96645000000001,WASHINGTON,ZSE,RP,MWH*VOR/DME*193.00
MAVER,45.11508333333334,-122.60713055555556,OREGON,ZSE,RP,UBG*VOR/DME*111.12/21.25
MAVRY,46.16139722222222,-123.88514166666667,OREGON,ZSE,CN,12/22/2003
MCCOY,45.08796944444445,-123.14631111111112,OREGON,ZSE,RP,UBG*VOR/DME*183.19/17.44
MCCUL,48.21850833333333,-123.1171,WASHINGTON,ZSE,MR,NUW*TACAN*227.99/20.00
MCKEN,46.867694444444446,-122.56261666666667,WASHINGTON,ZSE,RP,SEA*VORTAC*178.00/35.62
MEDNE,47.70431388888889,-117.34631666666667,WASHINGTON,ZSE,MR,SKA*TACAN*/14.00
MEGVA,48.84534722222222,-117.7996,WASHINGTON,ZSE,RNAV,04/15/2008
MELLR,46.141675,-116.76840277777778,IDAHO,ZSE,RP,MQG*VOR/DME*143.67/15.00
MEMLE,45.533988888888885,-122.95205277777778,OREGON,ZSE,RP,UBG*VOR/DME*344.80/10.90
MERLI,42.47907777777778,-123.25371944444444,OREGON,ZSE,RP,OED*VORTAC*251.00/15.13
METOW,48.13333333333333,-120.15,WASHINGTON,ZSE,RNAV,04/17/2002
MEVRE,48.36935,-122.66796111111111,WASHINGTON,ZSE,MR,NUW*TACAN*/0.90
MEVSE,46.93872222222222,-120.37844166666666,WASHINGTON,ZSE,RNAV,04/13/2004
MGNUM,47.64759166666666,-122.30937222222222,WASHINGTON,ZSE,RP,SEA*VORTAC*341.04/12.74
MIDWI,48.18593333333333,-123.65018888888889,WASHINGTON,ZSE,RNAV,09/08/2009
MIGLE,48.34821388888889,-122.38709444444446,WASHINGTON,ZSE,MR,NUW*TACAN*074.00/11.00
