name,latitude,longitude,state,artcc,type,updated
AKSEA,54.527699999999996,-131.61166111111112,ALASKA,ZAN,RNAV,03/07/2006
AKTEA,59.95862777777778,-151.43924722222224,ALASKA,ZAN,RP,HOM*VOR/DME*347.00/15.00
AKTEX,56.5,-132.0,ALASKA,ZAN,RNAV,08/03/2007
AKTIE,64.66666666666667,-155.5,ALASKA,ZAN,RNAV,07/31/2007
AKUDY,66.08557777777777,-161.56490555555555,ALASKA,ZAN,RNAV,05/04/2007
AKUMY,67.90778611111112,-152.5834888888889,ALASKA,ZAN,RNAV,09/02/2009
AKUWU,59.31666666666667,-161.86666666666667,ALASKA,ZAN,RNAV,01/28/2004
AKUXE,70.32566388888888,-149.6702611111111,ALASKA,ZAN,RNAV,03/04/2002
AKWAY,54.51368055555555,-132.03475833333334,ALASKA,ZAN,RNAV,03/07/2006
AKZOO,60.14722222222222,-145.48318055555555,ALASKA,ZAN,RNAV,03/07/2006
ALATY,59.421274999999994,-138.24109444444443,ALASKA,ZAN,RNAV,05/18/2016
ALDOZ,55.19302777777777,-178.53697222222223,ALASKA,ZAN,RP,09/19/2000
ALEUT,54.23793888888889,-166.54772777777777,ALASKA,ZAN,RP,DUT*NDB/DME*351.00/20.00
ALIEN,59.68518888888889,-164.68182222222222,ALASKA,ZAN,RP,BET*VORTAC*219.51/108.08
ALMOT,63.45086944444445,-161.8036638888889,ALASKA,ZAN,RP,UNK*VOR/DME*213.92/40.00
ALNOK,61.291155555555555,-149.81169444444447,ALASKA,ZAN,MR,EDF*TACAN*312.50/2.50
ALOLE,67.55592222222222,-162.98628055555554,ALASKA,ZAN,RNAV,05/04/2007
ALTEW,63.550663888888884,-144.83806111111113,ALASKA,ZAN,RP,BIG*VORTAC*116.00/35.67
ALTEY,59.58009722222223,-160.05217222222223,ALASKA,ZAN,RP,BET*VORTAC*129.00/89.84
ALUFF,56.44025,-173.627,ALASKA,ZAN,RP,09/19/2000
ALUKE,62.80670833333333,-155.9856888888889,ALASKA,ZAN,MW,06/03/2011
ALUPE,59.882511111111114,-154.6514,ALASKA,ZAN,RP,AKN*VORTAC*025.96/95.00
ALVAT,55.475175,-160.6952861111111,ALASKA,ZAN,RNAV,04/13/2006
ALYAN,63.786027777777775,-170.1156111111111,ALASKA,ZAN,RP,ULL*VOR/DME*049.00/11.00
AMATI,77.9999888888889,-168.97333055555555,,ZAN,RNAV,07/03/2017
AMOND,54.22708333333333,-178.3026388888889,ALASKA,ZAN,RP,09/19/2000
