name,latitude,longitude,state,artcc,type,updated
ROLAE,39.78775833333333,-104.82964444444444,COLORADO,ZDV,MR,BKF*TACAN*315.45/6.00
ROLFS,43.178044444444446,-100.83938611111111,SOUTH DAKOTA,ZDV,RNAV,11/01/2017
ROLQE,37.208933333333334,-108.71760555555555,COLORADO,ZDV,RNAV,01/16/2003
ROMBE,39.86808055555556,-104.90707777777779,COLORADO,ZDV,MR,BKF*TACAN*315.45/12.00
ROMLY,38.48993055555556,-106.72510833333334,COLORADO,ZDV,RP,HBU*VOR/DME*067.22/15.00
RONBE,38.863936111111116,-105.94658333333334,COLORADO,ZDV,RP,HBU*VOR/DME*050.00/57.00
RONNN,39.925244444444445,-104.90611944444446,COLORADO,ZDV,RNAV,03/22/2012
ROOLL,36.46053611111111,-111.48193888888889,ARIZONA,ZDV,RNAV,01/22/2016
ROOOL,40.07658055555556,-104.51711666666667,COLORADO,ZDV,RNAV,09/25/2012
ROTOR,42.04761111111111,-103.3946138888889,NEBRASKA,ZDV,RP,BFF*VORTAC*010.00/10.00
ROUGH,36.44649999999999,-109.68502777777778,ARIZONA,ZDV,RP,RSK*VORTAC*243.19/78.74
ROVEE,42.90958611111111,-106.40322222222223,WYOMING,ZDV,RNAV,08/14/2008
ROYYL,39.917630555555554,-104.40288055555556,COLORADO,ZDV,RNAV,11/23/2012
ROZEL,40.29994722222222,-100.72865833333333,NEBRASKA,ZDV,WP,HCT*VORTAC*124.90/12.90
RRIVR,39.719325000000005,-106.67102777777778,COLORADO,ZDV,RP,DBL*VOR/DME*019.65/19.73
RROSE,39.564125,-107.06894444444444,COLORADO,ZDV,RNAV,12/11/2017
RSDXF,40.26043888888889,-104.92379166666667,COLORADO,ZDV,CN,11/29/2011
RUGTE,41.963261111111116,-99.24572222222223,NEBRASKA,ZDV,RNAV,06/11/2013
RULER,43.883294444444445,-103.37607777777777,SOUTH DAKOTA,ZDV,RP,RAP*VORTAC*237.69/16.72
RUPYO,38.90218611111111,-100.87322777777777,KANSAS,ZDV,RNAV,06/08/2006
RUSOC,39.589761111111116,-107.79563888888889,COLORADO,ZDV,RP,RIL*VOR/DME*306.26/5.10
RUUSH,44.29611111111111,-102.83121666666666,SOUTH DAKOTA,ZDV,MR,RCA*TACAN*043.00/15.00
RUVAE,39.20443055555556,-106.92554444444445,COLORADO,ZDV,RNAV,09/03/2008
RYLIE,38.33731111111111,-101.82747777777777,KANSAS,ZDV,RP,GCK*VORTAC*285.00/57.90
GABEE,40.51040833333333,-99.26181111111111,NEBRASKA,ZDV,RP,EAR*VOR*212.35
GADVY,38.546013888888886,-106.85840833333333,COLORADO,ZDV,RNAV,08/16/2010
GAGPY,44.60463611111111,-103.76650277777777,SOUTH DAKOTA,ZDV,RNAV,06/05/2012
GAGSY,38.66471388888889,-100.88776944444444,KANSAS,ZDV,RNAV,08/04/2006
GAMAC,41.16498055555555,-103.56196666666666,NEBRASKA,ZDV,RNAV,10/14/2011
GANDI,44.526827777777775,-103.54158611111112,SOUTH DAKOTA,ZDV,MR,RCA*TACAN*313.00/30.00
GAPPY,40.29859444444444,-104.63596666666668,COLORADO,ZDV,RNAV,03/26/2012
GARBE,41.280005555555555,-105.61401111111111,WYOMING,ZDV,RP,LAR*VOR/DME*111.61/5.95
GASSS,39.87163888888889,-103.90979166666668,COLORADO,ZDV,RNAV,11/23/2012
GASTI,39.839866666666666,-104.57595555555555,COLORADO,ZDV,RP,FQF*VORTAC*002.05
GATTR,38.949475,-101.44750555555557,KANSAS,ZDV,RNAV,11/23/2012
GAUGE,37.293375,-104.29551944444444,COLORADO,ZDV,RNAV,07/21/2016
GECEV,39.573686111111115,-99.82631111111111,KANSAS,ZDV,RNAV,05/07/2013
GEDVE,42.78085,-102.99308611111111,NEBRASKA,ZDV,RNAV,06/28/2011
GEJYU,38.788291666666666,-107.68545,COLORADO,ZDV,RP,DBL*VOR/DME*211.67/53.73
GEKTE,36.75171666666667,-105.10608611111111,NEW MEXICO,ZDV,RNAV,11/01/2001
GEMKY,37.223330555555556,-106.311025,COLORADO,ZDV,RP,ALS*VORTAC*239.52/24.89
GENEC,39.29114444444444,-101.59516666666666,KANSAS,ZDV,RNAV,01/04/2011
GEPYE,40.83078611111112,-100.38783611111111,NEBRASKA,ZDV,RNAV,12/22/2005
GEREY,39.56982777777778,-101.51163611111112,KANSAS,ZDV,RNAV,01/04/2011
GERON,40.06387222222222,-102.99831944444445,COLORADO,ZDV,RP,AKO*VOR/DME*110.30/10.00
GERRO,37.37455833333333,-109.48347222222222,UTAH,ZDV,RNAV,09/19/2002
GESBE,41.83865,-103.71408611111111,NEBRASKA,ZDV,RNAV,10/29/2007
GIGDE,40.96286111111112,-102.80240277777777,COLORADO,ZDV,RNAV,11/27/2006
GILYE,44.29743611111111,-105.528775,WYOMING,ZDV,RP,LLT*LD*160.67/3.80
GINTH,39.937802777777776,-104.38441944444445,COLORADO,ZDV,RNAV,11/23/2012
GIPEC,42.82823055555556,-106.77473611111111,WYOMING,ZDV,RP,DDY*VOR/DME*222.48/27.00
GIRTH,40.248561111111115,-104.63658611111111,COLORADO,ZDV,RNAV,03/26/2012
GISEY,40.37860555555556,-103.83551666666666,COLORADO,ZDV,RNAV,11/09/2015
GISLE,37.52726111111111,-106.04433333333333,COLORADO,ZDV,RP,ALS*VORTAC*301.38/15.28
GISTT,39.765972222222224,-104.58363888888888,COLORADO,ZDV,RNAV,11/23/2012
GIVTE,39.84183055555556,-104.87866944444444,COLORADO,ZDV,RNAV,08/29/2012
GIYIT,42.706950000000006,-100.40755555555556,NEBRASKA,ZDV,RNAV,04/06/2005
GIZAB,42.857083333333335,-102.67177777777778,NEBRASKA,ZDV,RNAV,07/04/2009
GIZQE,38.648472222222225,-108.05710555555555,COLORADO,ZDV,RNAV,03/20/2009
GLDEN,39.38952777777778,-107.06989166666666,COLORADO,ZDV,RNAV,09/02/2008
GLEES,42.91857777777778,-105.835875,WYOMING,ZDV,RP,DDY*VOR/DME*105.87/22.00
GLENO,39.34773333333334,-107.36891388888888,COLORADO,ZDV,RP,DBL*VOR/DME*244.17/22.73
GLIMR,40.84994722222223,-103.63504722222223,COLORADO,ZDV,RP,BFF*VORTAC*173.35/63.00
GLITR,39.25968888888889,-102.13582222222223,COLORADO,ZDV,RNAV,09/06/2012
GLLAS,44.55083333333333,-105.17444444444445,WYOMING,ZDV,RNAV,07/26/2017
GLUGS,43.07965,-100.81484722222221,SOUTH DAKOTA,ZDV,RNAV,10/31/2017
GNARR,40.014541666666666,-102.70190277777778,COLORADO,ZDV,RNAV,03/19/2018
GNTRI,39.322027777777784,-106.98978611111112,COLORADO,ZDV,RNAV,09/03/2008
GOAVS,39.824130555555556,-104.52623055555556,COLORADO,ZDV,RP,DVV*VORTAC*124.99/6.20
GOCRU,42.77284722222222,-102.4732,NEBRASKA,ZDV,RNAV,07/05/2009
GODER,40.229886111111114,-104.90977500000001,COLORADO,ZDV,RP,GLL*VOR/DME*212.00/23.18
GODKE,41.46815,-105.88193333333332,WYOMING,ZDV,RNAV,04/12/2006
GOERS,37.38428611111111,-104.18180277777778,COLORADO,ZDV,RNAV,07/21/2016
GOFEN,40.52688888888889,-107.35411388888889,COLORADO,ZDV,RP,HDN*LD*W CRS/7.81
GOHAR,44.34117222222223,-103.30649722222222,SOUTH DAKOTA,ZDV,MR,RCA*TACAN*316.00/15.00
GOHLD,40.553444444444445,-104.63710833333334,COLORADO,ZDV,RNAV,07/02/2014
GOLFN,40.197025,-104.637225,COLORADO,ZDV,RP,BXP*LD*352.54/19.74
GONEF,41.15139722222222,-107.33258333333333,WYOMING,ZDV,RNAV,08/10/2017
GORJE,38.64818888888889,-105.3261,COLORADO,ZDV,RP,FQF*VORTAC*197.00/70.60
GOROC,39.75694444444444,-104.71472222222222,COLORADO,ZDV,RNAV,11/23/2012
GOSIP,37.62073888888889,-104.59733333333332,COLORADO,ZDV,RP,PUB*VORTAC*183.22/41.14
GOULL,40.522149999999996,-106.56184166666667,COLORADO,ZDV,RP,CHE*VOR/DME*075.55/34.00
GOVID,36.372033333333334,-110.62659722222222,ARIZONA,ZDV,RNAV,05/03/2002
GOXEL,36.69249722222222,-110.35610833333332,ARIZONA,ZDV,RNAV,05/03/2002
GOYEP,38.285669444444444,-104.57054722222222,COLORADO,ZDV,RP,PUB*VORTAC*257.63/6.69
GRASP,39.87636111111111,-104.50731666666667,COLORADO,ZDV,RP,FQF*VORTAC*014.18
GREYS,40.0425,-104.84033055555555,COLORADO,ZDV,RNAV,09/22/2012
GREYY,41.592263888888894,-99.05551666666666,NEBRASKA,ZDV,WP,06/11/2013
GRIFS,40.09945555555556,-104.63842777777778,COLORADO,ZDV,RP,BXP*LD*352.54/13.89
GRIPP,38.811658333333334,-106.45479722222223,COLORADO,ZDV,RP,DBL*VOR/DME*139.23
GRMON,39.61153888888889,-106.96716111111111,COLORADO,ZDV,RNAV,12/11/2017
GROVR,41.00903888888889,-104.04883611111111,WYOMING,ZDV,MR,CYS*VORTAC*097.00/35.00
GRRUB,40.24046666666667,-104.28060833333333,COLORADO,ZDV,RNAV,09/24/2012
GTMBA,40.51679722222222,-107.40809166666668,COLORADO,ZDV,RNAV,11/17/2014
