name,latitude,longitude,state,artcc,type,updated
ASUTE,39.94416944444444,-78.27438611111111,PENNSYLVANIA,ZOB,RP,THS*VORTAC*279.62/14.94
ATAME,41.94653611111111,-78.81806944444445,PENNSYLVANIA,ZOB,RP,BFD*VOR/DME*324.22/13.10
ATEVY,41.931688888888885,-84.10267777777777,MICHIGAN,ZOB,RNAV,04/15/2013
ATLAZ,43.333333333333336,-78.83333333333333,NEW YORK,ZOB,RNAV,04/12/2005
ATOYE,42.241502777777775,-83.67046944444445,MICHIGAN,ZOB,RNAV,10/23/2014
ATTAR,42.51011111111111,-77.42,NEW YORK,ZOB,RP,ELZ*VORTAC*054.46/36.08
ATTEE,41.91285277777778,-83.66236944444445,MICHIGAN,ZOB,RNAV,04/17/2018
ATVIY,41.51296388888889,-84.04619722222222,OHIO,ZOB,RNAV,12/27/2005
ATWOO,40.485727777777775,-81.21368611111112,OHIO,ZOB,RP,CTW*VOR/DME*045.00
AUTTO,42.576150000000005,-82.33366944444444,,ZOB,RNAV,04/02/2018
AVACA,40.01389722222222,-80.94958333333334,OHIO,ZOB,RNAV,04/19/2012
AVERE,40.33104166666667,-80.05732222222223,PENNSYLVANIA,ZOB,RP,IHD*VORTAC*309.86/38.62
AVFAX,40.94929444444444,-84.36155833333332,OHIO,ZOB,RNAV,11/05/2008
AVIYE,41.91078888888889,-84.36288333333333,MICHIGAN,ZOB,RNAV,06/10/2013
AVOBE,41.23335277777778,-81.55616666666667,OHIO,ZOB,RNAV,09/10/2002
AVOFY,41.18120555555555,-84.30047222222223,OHIO,ZOB,RNAV,02/09/2018
AVRAW,40.79340555555555,-79.70258611111112,PENNSYLVANIA,ZOB,RNAV,06/29/2001
AWNEV,40.94658055555555,-81.692125,OHIO,ZOB,RNAV,08/28/2014
AWOSE,41.397863888888885,-82.92087222222223,OHIO,ZOB,RNAV,12/26/2013
AWOSO,41.83533888888889,-83.52626388888889,MICHIGAN,ZOB,RNAV,02/20/2014
AWSOF,42.22703055555556,-84.67939444444445,MICHIGAN,ZOB,RNAV,03/01/2013
AXAWU,41.400244444444446,-83.92782777777778,OHIO,ZOB,RNAV,04/02/2013
AXUBE,41.19566666666666,-82.00377777777778,OHIO,ZOB,RNAV,09/10/2002
AXXIS,42.83058611111112,-81.98338055555556,,ZOB,RP,YXU*VOR/DME*259.60/38.82
AYALI,43.65038888888889,-83.21451666666667,MICHIGAN,ZOB,RNAV,10/24/2007
AYHEB,41.506011111111114,-82.82807777777778,OHIO,ZOB,RNAV,07/28/2014
AYIGE,41.28898611111111,-79.89675277777778,PENNSYLVANIA,ZOB,RNAV,09/28/2007
AYOPU,41.25286111111111,-79.4053025,PENNSYLVANIA,ZOB,RNAV,10/05/2004
AYOSO,42.09975,-79.75589722222222,NEW YORK,ZOB,RNAV,08/06/2010
AYOTO,42.151919444444445,-83.65618888888889,MICHIGAN,ZOB,RNAV,10/23/2014
AYUSU,41.462300000000006,-79.82521944444444,PENNSYLVANIA,ZOB,RP,FKL*VOR*050.85
AYXEL,41.184330555555555,-79.94477777777779,PENNSYLVANIA,ZOB,RNAV,01/18/2018
AYZEL,41.519641666666665,-82.80217222222223,OHIO,ZOB,RP,DJB*VOR/DME*/30.47
AZDEZ,42.77896111111111,-84.70515555555556,MICHIGAN,ZOB,RNAV,07/09/2009
AZEQY,41.42701388888889,-83.70925833333334,OHIO,ZOB,RNAV,04/16/2001
AZIBY,42.662616666666665,-83.49976666666667,MICHIGAN,ZOB,RNAV,09/14/2009
AZTRO,41.895377777777774,-81.94308611111111,OHIO,ZOB,RP,DJB*VOR/DME*021.92
AZWEC,41.65886111111111,-77.854025,PENNSYLVANIA,ZOB,RNAV,01/09/2018
XACJE,40.13781111111111,-80.61797499999999,WEST VIRGINIA,ZOB,RNAV,06/27/2017
XADDY,43.333783333333336,-83.5810361111111,MICHIGAN,ZOB,RNAV,10/11/2017
XEBLY,41.06681666666667,-80.35093055555555,PENNSYLVANIA,ZOB,WP,07/20/2007
XEBXO,41.035802777777775,-83.91895277777778,OHIO,ZOB,RNAV,07/09/2009
XICBU,40.314230555555554,-79.35510833333333,PENNSYLVANIA,ZOB,RNAV,02/28/2017
XIJTI,40.22586666666667,-80.614825,WEST VIRGINIA,ZOB,RNAV,07/21/2009
XODUY,43.538086111111106,-84.08861388888889,MICHIGAN,ZOB,RP,MBS*VOR/DME*311.02/0.63
