name,latitude,longitude,state,artcc,type,updated
PAGMY,32.29033888888889,-85.01754166666666,ALABAMA,ZTL,MR,AWS*NDB*118.30
PAIRA,32.52990277777778,-84.52824722222222,GEORGIA,ZTL,RNAV,01/31/2014
PAKUL,35.821125,-80.25171666666667,NORTH CAROLINA,ZTL,RP,GSO*VORTAC*228.00/19.00
PALER,35.27101388888889,-85.35168333333333,TENNESSEE,ZME,RP,HCH*VOR/DME*213.00/35.60
PARQR,35.78247777777778,-81.36959999999999,NORTH CAROLINA,ZTL,RNAV,06/16/2017
PARRR,33.30933333333333,-82.28463888888889,GEORGIA,ZTL,RNAV,12/20/2007
PARVY,33.85904166666667,-83.49568333333333,GEORGIA,ZTL,RP,AHN*VOR/DME*238.20/10.05
PASHN,35.08148888888889,-86.97672777777778,TENNESSEE,ZME,RP,RQZ*VORTAC*313.29/24.00
PATDA,37.313044444444444,-80.66544722222223,VIRGINIA,ZTL,RP,ROA*VOR/DME*270.52
PATTE,34.11281944444445,-83.50646111111111,GEORGIA,ZTL,RNAV,02/27/2010
PAYKN,35.56763333333333,-81.21638055555556,NORTH CAROLINA,ZTL,RNAV,06/24/2015
PAYOK,33.311175,-84.77040277777778,GEORGIA,ZTL,RP,LGC*VORTAC*053.31/26.98
PDMNT,35.94039166666666,-80.23598055555556,NORTH CAROLINA,ZTL,RNAV,11/10/2016
PEARI,33.646369444444446,-84.70947777777778,GEORGIA,ZTL,RP,FT*NDB*211.95
PECAT,33.30078888888889,-84.4862611111111,GEORGIA,ZTL,RP,ATL*VORTAC*192.46/19.83
PECDI,35.64913611111111,-84.63220277777778,TENNESSEE,ZTL,RNAV,06/15/2011
PECIS,32.631994444444445,-85.48445555555556,ALABAMA,ZTL,RNAV,06/11/2012
PECOC,36.03111111111111,-85.05732222222223,TENNESSEE,ZTL,RNAV,11/15/2011
PEDAL,34.88401944444444,-82.543375,SOUTH CAROLINA,ZTL,RP,SPA*VORTAC*255.75/31.69
PEECH,32.048874999999995,-85.55508333333333,ALABAMA,ZTL,RP,CSG*VORTAC*218.00
PEEKS,35.565886111111105,-84.702375,TENNESSEE,ZTL,RP,HCH*VOR/DME*135.60/18.66
PEGTE,35.73994722222222,-80.70029166666667,NORTH CAROLINA,ZTL,RP,GSO*VORTAC*245.78/39.76
PELAM,34.96197777777778,-82.22416666666666,SOUTH CAROLINA,ZTL,RP,SPA*VORTAC*255.75/15.26
PELZE,34.58394444444445,-82.556825,SOUTH CAROLINA,ZTL,RP,SPA*VORTAC*231.30/41.16
PENCE,36.01938888888889,-83.523975,TENNESSEE,ZTL,RP,SOT*VORTAC*305.00/26.78
PENCL,34.255386111111115,-84.71331111111111,GEORGIA,ZTL,RNAV,05/17/2016
PENFI,33.74610555555556,-83.25170555555556,GEORGIA,ZTL,RP,AHN*VOR/DME*163.15/12.61
PENNE,34.71739166666667,-80.88637222222223,SOUTH CAROLINA,ZTL,RNAV,02/03/2009
PEPNE,35.52814166666666,-81.42869722222223,NORTH CAROLINA,ZTL,RNAV,07/15/2011
PERGE,31.859533333333335,-85.24927222222222,ALABAMA,ZTL,RNAV,04/15/2014
PERVE,31.382216666666668,-87.40136944444446,ALABAMA,ZTL,RNAV,10/16/2007
PETBE,33.837019444444444,-86.097025,ALABAMA,ZTL,RNAV,07/15/2011
PETIC,35.76343611111111,-81.34675,NORTH CAROLINA,ZTL,RNAV,07/15/2011
PETOC,32.299816666666665,-86.21675555555555,ALABAMA,ZTL,RP,MGM*VORTAC*045.43/7.00
PETON,34.64584722222222,-82.19286111111111,SOUTH CAROLINA,ZTL,RP,GRD*VORTAC*356.36/23.69
PETRY,32.00142777777778,-85.99656388888889,ALABAMA,ZTL,RP,MGM*VORTAC*126.00/21.00
PEYLI,32.48977222222222,-84.24520833333334,GEORGIA,ZTL,RNAV,07/11/2013
PEYTI,33.671699999999994,-85.16614444444446,GEORGIA,ZTL,RNAV,01/26/2005
PGAAA,33.13715277777778,-82.68244166666668,GEORGIA,ZTL,RNAV,12/20/2007
PHAYE,35.72233611111111,-82.69935000000001,NORTH CAROLINA,ZTL,RNAV,06/24/2015
PHENS,32.52225,-85.09136944444444,ALABAMA,ZTL,MR,LSF*VOR/DME*338.34/12.42
PHIIL,33.65631666666666,-83.63717222222223,GEORGIA,ZTL,RNAV,09/09/2016
PHINZ,33.52045277777778,-82.28375833333334,GEORGIA,ZTL,RNAV,05/20/2011
PHYLL,32.38429166666667,-83.84027777777777,GEORGIA,ZTL,RP,VNA*VORTAC*299.48/20.22
PIBGE,35.19481666666666,-84.75340833333334,TENNESSEE,ZTL,RNAV,04/27/2010
PIBTE,35.53024722222222,-79.91588333333334,NORTH CAROLINA,ZTL,RNAV,04/17/2010
PICKS,31.783986111111112,-86.91753611111112,ALABAMA,ZTL,RP,MVC*VORTAC*045.00
