name,latitude,longitude,state,artcc,type,updated
AXARY,32.230586111111116,-107.41622500000001,NEW MEXICO,ZAB,RP,DMN*VORTAC*093.57/10.00
AXEPE,32.076505555555556,-104.53318888888889,NEW MEXICO,ZAB,RP,CNM*VORTAC*223.50/19.00
AXESE,31.968530555555553,-111.1159611111111,ARIZONA,ZAB,RNAV,11/16/2010
AXIPE,36.70688611111111,-105.60868888888888,NEW MEXICO,ZAB,RNAV,11/01/2001
AYOPE,32.43200833333333,-104.32204999999999,NEW MEXICO,ZAB,RNAV,06/27/2013
AYUNI,34.717775,-106.74572777777777,NEW MEXICO,ZAB,RNAV,07/21/2004
AZCAF,33.618563888888886,-111.91523055555557,ARIZONA,ZAB,RNAV,12/16/2011
AZCRD,33.394219444444445,-111.83763611111111,ARIZONA,ZAB,RNAV,08/08/2014
AZEKE,32.923697222222216,-111.53527222222222,ARIZONA,ZAB,WP,TFD*VORTAC*071.05/19.00
AZNUP,33.80796944444444,-112.31171111111111,ARIZONA,ZAB,RNAV,04/05/2005
XANZI,35.20963888888889,-100.19831388888889,TEXAS,ZAB,RNAV,08/26/2011
XASWO,36.65114722222222,-102.68909166666667,OKLAHOMA,ZAB,RNAV,08/27/2001
XAVGE,31.664919444444443,-106.0479388888889,TEXAS,ZAB,RP,ELP*VORTAC*115.00/15.00
XEXQI,33.60905,-112.03956666666666,ARIZONA,ZAB,CN,05/14/2009
XGAME,33.96666666666667,-105.28333333333333,NEW MEXICO,ZAB,RNAV,08/05/2005
XMRKS,34.89909166666666,-107.15793888888889,NEW MEXICO,ZAB,RNAV,11/25/2012
XOMZA,32.81723055555556,-109.59366666666666,ARIZONA,ZAB,RNAV,05/05/2010
MABAW,33.61331388888889,-111.91354722222223,ARIZONA,ZAB,RNAV,10/19/2009
MABIC,36.21341666666667,-101.200575,TEXAS,ZAB,RP,BGD*VORTAC*008.90/25.90
MACHO,35.25664444444445,-106.41826388888889,NEW MEXICO,ZAB,RNAV,11/19/2012
MACJE,32.13713611111111,-111.18521944444444,ARIZONA,ZAB,CN,12/21/1999
MACOL,35.04434444444444,-106.61824722222221,NEW MEXICO,ZAB,RP,ABQ*VORTAC*076.75/9.76
MAFBI,31.429122222222222,-110.85921388888889,ARIZONA,ZAB,CN,12/21/1999
MAFON,31.47676111111111,-109.60448333333333,ARIZONA,ZAB,RP,DUG*VORTAC*320.00/0.27
MAHEM,34.00456388888889,-112.11608333333332,ARIZONA,ZAB,RP,PXR*VORTAC*336.00/35.00
MAIER,34.446441666666665,-112.23025,ARIZONA,ZAB,RP,PXR*VORTAC*336.00/62.07
MANZY,34.98471388888889,-106.528075,NEW MEXICO,ZAB,RNAV,03/13/2014
MARGB,33.293819444444445,-111.91599444444445,ARIZONA,ZAB,CN,03/06/2003
MARKZ,32.373575,-111.10806666666666,ARIZONA,ZAB,MR,DMA*TACAN*305.97/17.24
MARPE,34.43333333333333,-103.56666666666666,NEW MEXICO,ZAB,RNAV,08/05/2005
MASVE,33.35520555555556,-111.91981111111112,ARIZONA,ZAB,RNAV,08/11/2014
MATLE,31.80513888888889,-106.15220000000001,TEXAS,ZAB,RNAV,12/19/2011
MATRE,33.193799999999996,-111.78228055555556,ARIZONA,ZAB,RNAV,12/01/2010
MATTS,36.120866666666664,-101.24210277777777,TEXAS,ZAB,RP,BGD*VORTAC*008.90/20.00
MAVVA,32.36587222222222,-111.33917222222222,ARIZONA,ZAB,RP,GBN*VORTAC*103.24/76.31
MAWGO,35.24360277777778,-101.52938333333333,TEXAS,ZAB,RNAV,08/28/2017
MAXXO,34.39397777777778,-106.69660555555556,NEW MEXICO,ZAB,RP,ONM*VORTAC*048.76/6.98
MAYAS,34.455783333333336,-103.04267222222222,TEXAS,ZAB,RNAV,08/21/2015
MAYFY,31.938247222222223,-105.51716111111111,TEXAS,ZAB,RP,EWM*VORTAC*079.00
MAYSA,34.56715833333334,-112.88012777777777,ARIZONA,ZAB,RNAV,08/11/2014
MAZDA,35.24390833333334,-111.34885555555555,ARIZONA,ZAB,RP,FLG*VOR/DME*056.00/17.01
MEGBE,30.292222222222225,-104.75583333333333,TEXAS,ZAB,RNAV,01/17/2007
MEKUE,34.92483055555555,-105.62653333333333,NEW MEXICO,ZAB,RNAV,04/19/2016
MENDZ,32.15550555555556,-106.76123055555556,NEW MEXICO,ZAB,RP,LRU*LD*127.01/12.32
MESBE,34.50100277777778,-103.51568611111111,NEW MEXICO,ZAB,MR,CVS*TACAN*300.00/12.00
MESCA,31.894016666666666,-110.48552777777778,ARIZONA,ZAB,RP,OLS*VOR/DME*020.88
MESSA,34.84569722222223,-107.352775,NEW MEXICO,ZAB,MR,ABQ*VORTAC*233.00/29.00
MESSI,33.79982777777778,-113.80315833333333,ARIZONA,ZAB,RP,BXK*VORTAC*279.20/53.23
METKE,33.52078888888889,-112.39648333333334,ARIZONA,ZAB,MR,LUF*TACAN*206.59/1.30
MGGIE,32.24095277777778,-106.67884166666667,NEW MEXICO,ZAB,RNAV,07/04/2011
MHAVI,33.37276666666667,-113.45026666666666,ARIZONA,ZAB,RNAV,12/01/2010
MICCO,31.587758333333333,-110.09436944444444,ARIZONA,ZAB,RNAV,07/25/2012
MICHY,34.62351388888889,-109.66029166666667,ARIZONA,ZAB,RNAV,04/03/2012
MICKL,33.19680833333333,-111.8535611111111,ARIZONA,ZAB,MR,IWA*VORTAC*225.00/12.00
MIDAE,36.35494166666667,-105.29790277777778,NEW MEXICO,ZAB,RNAV,05/30/2008
MIERA,34.95687222222222,-106.11415555555556,NEW MEXICO,ZAB,RP,ACH*VORTAC*248.37
MIKSY,33.688402777777775,-112.06935277777778,ARIZONA,ZAB,RNAV,04/06/2005
MIKVE,34.144622222222225,-109.29463888888888,ARIZONA,ZAB,RNAV,06/17/2011
MILLR,34.06853055555556,-112.50686666666667,ARIZONA,ZAB,RP,LUF*TACAN*336.00/32.00
MINAM,34.173561111111106,-111.3462611111111,ARIZONA,ZAB,RNAV,02/09/2018
MINGY,34.549458333333334,-111.74983888888889,ARIZONA,ZAB,RP,FLG*VOR/DME*171.98/36.00
MINRE,34.3756,-103.33092777777777,NEW MEXICO,ZAB,MR,CVS*TACAN*227.73/0.52
